word,n
ämnesområden,1
ämnesspecifika,1
ämnesundervisning,1
ämnesvisa,1
ämnesövergripande,2
ämnet,10
ämnet?,1
ämnets,2
än,29
ändamål,1
ändamålsenlig,1
ändelse,1
ändra,2
ändrad,1
ändrade,2
ändras,2
ändring,1
ändå,2
ännu,2
är,287
ärftligheten,1
ärlighet,1
äta,1
även,44
äventyr,1
äventyrsberättelser,1
å,4
åhörardagar,1
åkning,1
åkteknik,1
åkövningar,3
ålder,5
åldern,1
åldrande,4
åldrar,5
åldrarna,1
åligger,2
år,10
års,1
årskurs,3
årskurs-,1
årskursen,2
årskurser,10
årskurserna,6
årstider,2
årstiderna,2
åsikter,16
åsiktsläger,1
åskådliggöra,1
åskådligt,1
åskådningar,4
åstadkomma,2
åt,19
åta,1
åter,1
återanvända,3
återanvändning,1
återbruk,1
återge,1
återkommande,3
återspegla,1
återstående,1
åtgärd,1
åtgärden,1
åtgärder,12
åtgärdsprogram,2
åtminstone,1
åtskilliga,1
öde,1
ögonen,1
öka,6
ökad,12
ökade,2
ökar,7
ökas,2
ökat,5
önska,1
önskar,2
önskemål,5
önskvärda,1
önskvärt,1
öppen,1
öppenhet,1
öppet,1
öppna,1
ör,1
öva,24
övande,1
övar,4
övas,4
över,18
överbefolkning,1
överblick,3
överblickbara,1
överbrygga,1
överens,11
överenskommas,1
överenskommelser,2
överensstämmelse,1
övergripande,4
övergången,2
övergår,1
överhanden,1
överklaga,1
överkurser,1
överlevnad,1
överlevnadsfrågor,1
överlevnadsfrågorna,1
överlevnadsproblem,1
överordnad—underordnad,1
översiktligt,1
överslag,1
överslagsräkning,8
överträdelser,1
övervaka,1
övervägande,1
överväganden,1
övervägt,1
överväldigande,1
övervärdera,1
övninar,1
övning,22
övningar,26
övningarna,1
övningsform,1
övrig,2
övriga,18
övrigt,10
—-,1
